Acres,FamilyIncome,FamilyType,NumBedrooms,NumChildren,NumPeople,NumRooms,NumUnits,NumVehicles,NumWorkers,OwnRent,YearBuilt,HouseCosts,ElectricBill,FoodStamp,HeatingFuel,Insurance,Language
Sub 1,5400.00,Female Head,3,0,3,8,Single detached,1,0,Rented,1950-1959,500,90,Yes,Oil,0,English
Sub 1,5500.00,Female Head,3,0,3,4,Single attached,0,2,Mortgage,Before 1939,1500,350,No,Gas,2300,English
Sub 1,5600.00,Female Head,2,0,2,7,Single detached,0,0,Rented,1940-1949,700,90,Yes,Gas,0,English
Sub 1,5600.00,Female Head,3,0,4,7,Single detached,1,2,Rented,Before 1939,400,60,Yes,Gas,0,English
Sub 1,5600.00,Female Head,3,1,5,5,Single attached,0,0,Rented,1940-1949,1600,1,Yes,Gas,0,Spanish
Sub 1,5700.00,Female Head,1,0,2,3,Single attached,0,0,Rented,1940-1949,1200,70,No,Gas,0,English
Sub 1,5770.00,Female Head,4,3,4,7,Single attached,1,1,Rented,1950-1959,310,250,Yes,Electricity,0,Spanish
Sub 1,5800.00,Married,3,1,3,6,Single attached,0,1,Rented,Before 1939,2000,200,No,Gas,0,Spanish
Sub 1,5900.00,Female Head,3,3,4,6,Single detached,0,1,Rented,Before 1939,750,50,Yes,Gas,0,Spanish
Sub 1,5900.00,Married,3,0,2,9,Single detached,2,1,Mortgage,Before 1939,300,80,Yes,Gas,100,English
Sub 1,6000.00,Female Head,2,0,2,5,Single detached,0,0,Mortgage,1950-1959,650,130,No,Gas,640,English
Sub 1,6000.00,Female Head,2,2,4,6,Single detached,2,1,Mortgage,1940-1949,700,100,No,Gas,500,English
Sub 1,6000.00,Female Head,3,2,3,6,Single detached,1,1,Rented,Before 1939,500,1,No,Gas,0,Spanish
Sub 1,6000.00,Female Head,3,4,5,5,Mobile home,0,1,Rented,1970-1979,780,120,Yes,Gas,0,Asian Pacific
Sub 1,6000.00,Female Head,4,1,2,6,Single detached,0,1,Mortgage,1950-1959,680,140,No,Gas,360,Other European
Sub 1,6000.00,Female Head,4,2,4,9,Single detached,0,0,Rented,1970-1979,480,1,Yes,Gas,0,English
Sub 1,6000.00,Male Head,3,3,5,6,Single detached,4,1,Mortgage,1950-1959,2100,140,No,Oil,2800,Spanish
Sub 1,6000.00,Married,2,0,2,5,Single attached,2,1,Mortgage,1980-1989,1460,180,No,Gas,220,English
Sub 1,6200.00,Female Head,3,2,3,9,Single detached,1,1,Rented,Before 1939,300,80,Yes,Gas,0,English
Sub 1,6200.00,Female Head,5,7,9,9,Single attached,0,0,Rented,1990-1999,1900,1,Yes,Gas,0,Other European
Sub 1,6200.00,Married,1,0,2,3,Single detached,0,0,Rented,1980-1989,2500,40,No,Electricity,0,Other
Sub 1,6300.00,Married,3,1,5,6,Single detached,1,1,Rented,Before 1939,1900,190,No,Gas,0,Other European
Sub 1,6400.00,Female Head,3,0,2,5,Single detached,1,1,Rented,Before 1939,500,90,Yes,Gas,0,English
Sub 1,6400.00,Married,3,0,3,8,Single attached,2,1,Mortgage,1960-1969,270,160,No,Oil,630,English
Sub 1,6500.00,Married,2,2,4,4,Single attached,1,1,Rented,1990-1999,260,1,Yes,Electricity,0,Spanish
Sub 1,6700.00,Female Head,3,0,2,9,Single attached,2,0,Mortgage,1980-1989,2400,180,Yes,Gas,1400,English
Sub 1,6700.00,Female Head,3,2,3,5,Single detached,1,1,Rented,1940-1949,600,80,Yes,Oil,0,English
Sub 1,6700.00,Female Head,3,4,5,4,Single detached,0,0,Rented,1960-1969,2100,1,Yes,Oil,0,English
Sub 1,6800.00,Female Head,3,2,4,5,Single detached,2,1,Mortgage,1940-1949,1900,530,No,Gas,1700,English
Sub 1,6800.00,Female Head,3,3,4,6,Single attached,1,1,Rented,2006,1500,100,Yes,Gas,0,English
Sub 1,6800.00,Married,3,3,5,4,Single detached,2,1,Rented,1960-1969,2000,1,No,Oil,0,English
Sub 1,6900.00,Female Head,3,3,5,5,Single detached,0,0,Rented,1950-1959,580,250,Yes,Gas,0,English
Sub 1,6900.00,Female Head,3,3,5,8,Single detached,2,1,Rented,2008,200,150,No,Electricity,0,English
Sub 1,6900.00,Married,4,4,6,7,Single detached,1,1,Rented,Before 1939,600,150,Yes,Gas,0,English
Sub 1,6950.00,Female Head,5,0,2,9,Single detached,1,1,Mortgage,2000-2004,2300,120,No,Gas,2600,English
Sub 1,7000.00,Female Head,2,0,2,5,Single detached,2,0,Mortgage,Before 1939,1200,400,No,Oil,400,English
Sub 1,7000.00,Female Head,3,2,3,8,Single attached,0,0,Rented,1990-1999,1600,420,Yes,Gas,0,Spanish
Sub 1,7000.00,Female Head,3,2,4,10,Single attached,2,1,Rented,1950-1959,950,140,No,Gas,0,English
Sub 1,7000.00,Female Head,4,1,3,7,Single detached,2,1,Mortgage,1950-1959,3300,350,No,Gas,300,English
Sub 1,7000.00,Married,3,2,5,7,Single detached,0,1,Mortgage,Before 1939,1500,200,Yes,Electricity,1300,Spanish
Sub 1,7000.00,Married,5,1,4,8,Single detached,1,1,Mortgage,1950-1959,3500,580,No,Gas,1100,Other
Sub 1,7121.00,Male Head,4,3,4,8,Single detached,1,1,Mortgage,Before 1939,400,250,No,Oil,400,Spanish
Sub 1,7200.00,Female Head,2,2,4,6,Single detached,2,1,Mortgage,1950-1959,1200,80,Yes,Oil,1200,Spanish
Sub 1,7200.00,Married,4,0,2,10,Single detached,2,0,Mortgage,Before 1939,440,200,No,Gas,0,English
Sub 1,7300.00,Female Head,4,3,5,8,Single detached,1,0,Rented,1990-1999,750,500,Yes,Gas,0,Spanish
Sub 1,7350.00,Married,3,2,4,8,Single detached,2,2,Mortgage,1960-1969,1600,400,Yes,Gas,1100,English
Sub 1,7400.00,Female Head,1,0,2,3,Single attached,0,1,Rented,1960-1969,800,1,No,Gas,0,English
Sub 1,7400.00,Female Head,3,2,4,5,Mobile home,1,2,Rented,2000-2004,400,180,Yes,Oil,0,Other European
Sub 1,7500.00,Female Head,2,1,2,4,Mobile home,2,2,Rented,1990-1999,600,110,Yes,Gas,0,English
Sub 1,7500.00,Female Head,3,2,3,6,Single attached,1,0,Rented,1960-1969,360,70,Yes,Other,0,English
Sub 1,7500.00,Female Head,3,5,7,7,Single attached,2,1,Rented,1980-1989,710,160,No,Gas,0,English
Sub 1,7500.00,Female Head,4,1,3,10,Single detached,1,1,Mortgage,Before 1939,250,80,No,Gas,240,English
Sub 1,7500.00,Married,4,3,5,8,Single detached,2,1,Mortgage,Before 1939,600,50,Yes,Gas,1000,English
Sub 1,7600.00,Female Head,3,0,2,6,Single attached,1,1,Mortgage,1950-1959,1000,120,Yes,Gas,300,English
Sub 1,7600.00,Male Head,3,4,6,5,Single detached,1,0,Rented,1970-1979,500,130,Yes,Gas,0,English
Sub 1,7620.00,Married,3,2,4,6,Single detached,2,2,Rented,1940-1949,880,150,No,Oil,0,English
Sub 1,7700.00,Female Head,2,0,2,3,Mobile home,1,2,Rented,1990-1999,380,130,No,Gas,0,English
Sub 1,7700.00,Female Head,2,0,2,4,Single detached,1,1,Rented,1940-1949,600,200,No,Gas,0,Spanish
Sub 1,7700.00,Female Head,3,3,4,5,Single detached,1,1,Rented,Before 1939,1800,190,Yes,Oil,0,English
Sub 1,7800.00,Married,2,0,2,4,Single detached,1,1,Mortgage,1940-1949,2200,100,No,Oil,1900,English
Sub 1,7900.00,Female Head,3,0,3,9,Single detached,2,0,Rented,Before 1939,350,90,No,Gas,0,English
Sub 1,7900.00,Married,3,0,2,6,Single detached,2,0,Mortgage,1950-1959,900,120,No,Gas,0,English
Sub 1,8000.00,Female Head,2,0,2,4,Single attached,1,1,Rented,Before 1939,900,80,Yes,Gas,0,English
Sub 1,8000.00,Female Head,3,4,5,5,Single attached,1,1,Rented,1960-1969,1300,300,Yes,Oil,0,Spanish
Sub 1,8000.00,Female Head,3,4,6,6,Single detached,1,1,Rented,1970-1979,700,70,Yes,Gas,0,Spanish
Sub 1,8000.00,Male Head,3,0,2,6,Single detached,2,1,Mortgage,1940-1949,680,100,No,Gas,420,English
Sub 1,8000.00,Male Head,3,1,4,7,Single detached,1,0,Rented,2009,600,70,No,Gas,0,English
Sub 1,8000.00,Male Head,3,2,5,4,Mobile home,1,1,Rented,1970-1979,400,130,Yes,Oil,0,English
Sub 1,8000.00,Married,3,2,4,7,Single detached,2,1,Mortgage,1960-1969,2000,190,Yes,Gas,1400,English
Sub 1,8000.00,Married,4,0,2,8,Single detached,1,1,Mortgage,Before 1939,1100,240,No,Oil,1100,English
Sub 1,8001.00,Married,4,0,2,10,Single detached,2,2,Mortgage,1970-1979,2100,200,No,Gas,350,English
Sub 1,8100.00,Female Head,4,0,2,8,Single detached,2,1,Mortgage,1950-1959,350,100,No,Gas,670,Spanish
Sub 1,8100.00,Female Head,5,3,4,9,Single detached,1,1,Rented,1950-1959,550,110,Yes,Gas,0,English
Sub 1,8100.00,Male Head,1,1,3,3,Single attached,0,1,Rented,1950-1959,800,90,No,Oil,0,Spanish
Sub 1,8100.00,Married,4,3,5,8,Single detached,0,0,Rented,Before 1939,500,140,Yes,Gas,0,English
Sub 1,8200.00,Female Head,2,0,2,4,Single detached,1,0,Mortgage,1950-1959,1400,130,No,Gas,1300,Spanish
Sub 1,8200.00,Female Head,3,1,3,4,Mobile home,0,0,Rented,1970-1979,400,80,Yes,Oil,0,English
Sub 1,8200.00,Female Head,3,5,6,7,Single detached,1,0,Rented,Before 1939,650,500,Yes,Gas,0,English
Sub 1,8200.00,Male Head,3,2,3,5,Single detached,1,1,Rented,Before 1939,300,200,Yes,Electricity,0,English
Sub 1,8200.00,Married,4,0,2,8,Single detached,1,0,Mortgage,1950-1959,1200,200,No,Gas,710,Spanish
Sub 1,8400.00,Female Head,1,2,4,3,Mobile home,1,0,Rented,2000-2004,420,1,Yes,Gas,0,Spanish
Sub 1,8400.00,Female Head,2,1,2,4,Single attached,0,0,Rented,Before 1939,480,250,Yes,Electricity,0,Spanish
Sub 1,8400.00,Female Head,2,2,3,4,Single detached,1,1,Rented,1950-1959,750,230,Yes,Gas,0,English
Sub 1,8400.00,Female Head,3,1,3,5,Mobile home,1,0,Rented,1990-1999,370,200,No,Gas,0,English
Sub 1,8400.00,Female Head,4,0,2,9,Single detached,0,0,Rented,1990-1999,600,90,Yes,Gas,0,English
Sub 1,8400.00,Female Head,4,2,3,7,Single detached,0,0,Rented,Before 1939,400,2,Yes,Gas,0,Spanish
Sub 1,8400.00,Female Head,4,3,4,8,Single attached,0,0,Rented,Before 1939,600,140,Yes,Gas,0,English
Sub 1,8400.00,Male Head,2,1,5,4,Single detached,0,0,Rented,Before 1939,600,300,No,Gas,0,English
Sub 1,8400.00,Male Head,4,2,5,8,Single detached,2,1,Rented,Before 1939,550,80,Yes,Wood,0,English
Sub 1,8400.00,Married,3,1,4,6,Single detached,1,0,Rented,Before 1939,700,50,Yes,Gas,0,Spanish
Sub 1,8400.00,Married,3,2,5,5,Single detached,1,1,Mortgage,Before 1939,2900,100,No,Gas,1200,Asian Pacific
Sub 1,8400.00,Married,4,4,6,8,Single detached,1,1,Rented,Before 1939,600,180,Yes,Oil,0,English
Sub 1,8404.00,Female Head,4,2,4,12,Single detached,0,0,Rented,1960-1969,650,180,Yes,Gas,0,Spanish
Sub 1,8470.00,Married,1,0,2,2,Single attached,0,0,Rented,1970-1979,190,2,Yes,Gas,0,Asian Pacific
Sub 1,8500.00,Female Head,3,1,2,6,Single detached,1,1,Mortgage,1940-1949,400,140,No,Oil,650,English
Sub 1,8500.00,Female Head,3,1,3,6,Single detached,0,0,Rented,1960-1969,2100,180,Yes,Gas,0,English
Sub 1,8500.00,Male Head,3,0,5,8,Single detached,0,0,Mortgage,1940-1949,580,140,Yes,Gas,300,English
Sub 1,8500.00,Married,2,0,2,3,Single attached,1,2,Rented,Before 1939,750,250,Yes,Electricity,0,English
Sub 1,8500.00,Married,2,0,2,5,Mobile home,1,1,Mortgage,1970-1979,450,110,No,Gas,250,English
Sub 1,8500.00,Married,3,0,3,6,Single detached,1,1,Mortgage,1990-1999,430,150,No,Electricity,400,English
Sub 1,8510.00,Female Head,2,2,3,7,Single attached,0,1,Rented,1940-1949,400,90,Yes,Gas,0,English
Sub 1,8560.00,Female Head,2,3,4,7,Single attached,0,0,Rented,Before 1939,160,1,No,Gas,0,Spanish
Sub 1,8600.00,Female Head,2,0,2,10,Single detached,1,0,Mortgage,Before 1939,1500,250,No,Gas,1600,English
Sub 1,8600.00,Female Head,2,1,2,4,Mobile home,1,0,Rented,1970-1979,850,1,Yes,Gas,0,English
Sub 1,8600.00,Female Head,3,1,2,4,Mobile home,1,1,Rented,1990-1999,570,100,Yes,Gas,0,English
Sub 1,8600.00,Married,3,1,3,7,Mobile home,3,0,Mortgage,1970-1979,700,260,Yes,Gas,700,English
Sub 1,8740.00,Female Head,3,1,2,6,Single detached,0,0,Rented,1950-1959,400,100,Yes,Gas,0,English
Sub 1,8800.00,Married,2,0,2,5,Single attached,0,0,Rented,1940-1949,900,20,Yes,Gas,0,Other European
Sub 1,8800.00,Married,4,1,5,8,Single detached,2,1,Rented,1970-1979,2000,120,No,Oil,0,Other European
Sub 1,8850.00,Female Head,4,2,6,9,Single detached,0,1,Rented,1950-1959,650,100,Yes,Gas,0,English
Sub 1,8860.00,Married,3,1,4,4,Single attached,0,0,Rented,1950-1959,1500,100,Yes,Gas,0,Spanish
Sub 1,8880.00,Female Head,3,2,3,6,Single attached,1,1,Rented,1950-1959,650,2,Yes,Electricity,0,Spanish
Sub 1,8900.00,Married,1,0,2,3,Single detached,0,0,Rented,Before 1939,440,1,Yes,Gas,0,English
Sub 1,8900.00,Married,3,2,4,6,Single attached,0,0,Rented,Before 1939,1100,100,No,Gas,0,English
Sub 1,9000.00,Female Head,2,1,2,3,Single detached,1,1,Mortgage,Before 1939,200,40,No,Gas,410,English
Sub 1,9000.00,Female Head,2,1,3,6,Single attached,0,1,Rented,1950-1959,1200,140,No,Oil,0,English
Sub 1,9000.00,Female Head,3,0,3,4,Single attached,0,2,Rented,1950-1959,1600,210,Yes,Gas,0,English
Sub 1,9000.00,Female Head,3,1,2,5,Single attached,1,1,Rented,Before 1939,210,500,Yes,Gas,0,Spanish
Sub 1,9000.00,Female Head,4,4,6,7,Single detached,1,0,Rented,1970-1979,730,150,No,Gas,0,English
Sub 1,9000.00,Married,2,0,2,4,Mobile home,0,0,Mortgage,1960-1969,430,100,Yes,Gas,20,English
Sub 1,9000.00,Married,3,0,2,5,Single detached,1,0,Mortgage,1990-1999,1200,400,No,Oil,150,Spanish
Sub 1,9000.00,Married,5,0,2,11,Single detached,2,2,Mortgage,1970-1979,620,400,No,Gas,950,English
Sub 1,9100.00,Female Head,5,0,2,7,Single detached,0,0,Rented,Before 1939,550,160,Yes,Electricity,0,Spanish
Sub 1,9100.00,Female Head,5,2,6,10,Single detached,2,1,Mortgage,1960-1969,4000,250,No,Gas,1100,Asian Pacific
Sub 1,9100.00,Married,3,1,3,9,Single detached,2,1,Mortgage,Before 1939,1600,90,No,Oil,800,English
Sub 1,9100.00,Married,5,2,4,9,Single detached,2,1,Mortgage,1980-1989,4800,210,No,Oil,900,Spanish
Sub 1,9150.00,Female Head,3,0,2,6,Single attached,1,1,Rented,1970-1979,560,100,Yes,Gas,0,English
Sub 1,9200.00,Married,5,4,8,8,Single detached,2,2,Mortgage,1940-1949,720,140,Yes,Gas,350,English
Sub 1,9300.00,Female Head,3,0,3,7,Single detached,3,1,Mortgage,1950-1959,3000,220,No,Gas,900,Other European
Sub 1,9300.00,Female Head,3,2,3,6,Single attached,0,0,Rented,Before 1939,550,80,Yes,Gas,0,English
Sub 1,9300.00,Female Head,4,7,12,7,Single detached,0,0,Rented,1980-1989,1800,230,Yes,Gas,0,English
Sub 1,9400.00,Female Head,3,1,2,6,Single attached,0,1,Rented,1980-1989,90,90,Yes,Electricity,0,English
Sub 1,9400.00,Female Head,3,2,4,6,Single detached,1,1,Rented,Before 1939,780,200,Yes,Gas,0,English
Sub 1,9400.00,Male Head,2,3,5,7,Single detached,0,2,Rented,1960-1969,1500,120,No,Gas,0,Other European
Sub 1,9440.00,Female Head,3,5,6,5,Single attached,0,0,Rented,Before 1939,320,140,Yes,Oil,0,Spanish
Sub 1,9500.00,Male Head,2,1,2,4,Mobile home,1,1,Rented,1980-1989,700,150,No,Gas,0,English
Sub 1,9500.00,Married,2,0,2,5,Mobile home,0,0,Rented,Before 1939,1500,150,Yes,Gas,0,Other European
Sub 1,9500.00,Married,2,0,3,5,Single detached,1,2,Mortgage,1950-1959,1700,350,No,Gas,500,Asian Pacific
Sub 1,9600.00,Female Head,2,2,4,6,Single detached,0,0,Rented,1960-1969,200,200,Yes,Gas,0,English
Sub 1,9600.00,Female Head,3,0,5,8,Single detached,2,1,Mortgage,Before 1939,3200,240,No,Gas,1700,Asian Pacific
Sub 1,9600.00,Female Head,3,3,4,6,Single detached,0,0,Rented,1960-1969,950,80,Yes,Gas,0,English
Sub 1,9600.00,Female Head,3,3,5,6,Single detached,1,0,Rented,Before 1939,500,320,Yes,Gas,0,English
Sub 1,9600.00,Female Head,4,3,4,7,Single detached,2,0,Rented,1950-1959,1600,350,Yes,Oil,0,English
Sub 1,9600.00,Male Head,3,2,3,5,Mobile home,1,0,Mortgage,2000-2004,200,170,Yes,Gas,0,English
Sub 1,9600.00,Married,3,0,2,6,Single detached,0,0,Mortgage,1960-1969,500,70,No,Gas,250,English
Sub 1,9600.00,Married,3,0,3,6,Single detached,0,0,Rented,Before 1939,550,120,Yes,Gas,0,English
Sub 1,9700.00,Female Head,2,0,2,6,Single detached,2,2,Mortgage,1950-1959,170,100,No,Oil,750,Other European
Sub 1,9700.00,Female Head,8,8,10,11,Single detached,1,1,Rented,1950-1959,900,280,Yes,Gas,0,English
Sub 1,9710.00,Married,3,0,2,8,Single detached,2,1,Mortgage,1950-1959,100,60,No,Gas,400,English
Sub 1,9720.00,Female Head,3,1,2,7,Single attached,1,0,Rented,2006,490,90,Yes,Gas,0,English
Sub 1,9740.00,Female Head,4,2,3,8,Single detached,2,1,Mortgage,1950-1959,2100,150,No,Oil,100,English
Sub 1,9800.00,Female Head,2,0,2,6,Single attached,0,0,Rented,1950-1959,1000,100,Yes,Gas,0,Other European
Sub 1,9800.00,Married,2,0,3,5,Mobile home,1,1,Rented,1980-1989,450,90,Yes,Oil,0,English
Sub 1,9900.00,Female Head,1,0,2,6,Mobile home,2,0,Mortgage,1980-1989,360,60,Yes,Wood,500,English
Sub 1,9900.00,Female Head,2,1,2,5,Single attached,0,1,Rented,Before 1939,550,100,Yes,Gas,0,English
Sub 1,9900.00,Married,3,7,9,5,Single attached,0,1,Rented,Before 1939,950,120,Yes,Gas,0,Other European
Sub 1,10000.00,Female Head,2,0,2,6,Single detached,1,1,Rented,Before 1939,750,100,No,Gas,0,English
Sub 1,10000.00,Female Head,2,0,3,5,Mobile home,0,1,Mortgage,1960-1969,410,90,Yes,Oil,300,English
Sub 1,10000.00,Female Head,2,1,2,4,Mobile home,1,1,Rented,1970-1979,200,60,Yes,Electricity,0,English
Sub 1,10000.00,Female Head,2,2,4,4,Single detached,1,0,Mortgage,1940-1949,1700,170,Yes,Gas,1000,English
Sub 1,10000.00,Female Head,3,1,3,6,Single attached,2,1,Rented,Before 1939,1300,110,No,Gas,0,English
Sub 1,10000.00,Female Head,3,2,3,5,Single detached,0,0,Rented,1940-1949,550,90,Yes,Gas,0,English
Sub 1,10000.00,Female Head,3,2,4,9,Single detached,2,1,Mortgage,1960-1969,1400,100,No,Gas,400,English
Sub 1,10000.00,Female Head,3,5,6,12,Single detached,1,1,Rented,Before 1939,500,300,Yes,Gas,0,English
Sub 1,10000.00,Female Head,4,2,5,7,Single detached,2,1,Mortgage,Before 1939,2100,80,No,Gas,1400,English
Sub 1,10000.00,Female Head,4,3,4,6,Single detached,1,1,Rented,1960-1969,800,250,No,Gas,0,English
Sub 1,10000.00,Female Head,5,0,3,6,Single attached,0,1,Rented,1980-1989,1200,180,Yes,Gas,0,English
Sub 1,10000.00,Male Head,1,1,3,6,Single detached,1,1,Mortgage,1940-1949,2200,110,No,Gas,500,English
Sub 1,10000.00,Male Head,2,1,4,4,Single detached,1,1,Mortgage,1940-1949,1300,180,Yes,Gas,100,English
Sub 1,10000.00,Married,1,3,5,4,Single attached,0,1,Rented,Before 1939,1100,2,No,Gas,0,Other
Sub 1,10000.00,Married,3,0,3,4,Single attached,2,1,Mortgage,2000-2004,1600,200,Yes,Gas,1000,Spanish
Sub 1,10000.00,Married,4,2,4,6,Single detached,2,1,Mortgage,1970-1979,2000,350,No,Gas,1400,English
Sub 1,10000.00,Married,4,2,7,8,Single attached,1,1,Rented,Before 1939,1400,140,No,Gas,0,Other European
Sub 1,10000.00,Married,5,0,2,10,Single detached,1,1,Mortgage,1980-1989,3400,460,No,Gas,6600,English
Sub 1,10090.00,Female Head,8,0,4,10,Single detached,1,2,Rented,Before 1939,140,60,Yes,Gas,0,Spanish
Sub 1,10100.00,Female Head,3,3,4,5,Mobile home,0,0,Rented,1980-1989,580,150,Yes,Electricity,0,Spanish
Sub 1,10100.00,Male Head,4,0,3,7,Single detached,1,0,Mortgage,Before 1939,650,80,Yes,Gas,390,English
Sub 1,10100.00,Married,4,0,2,9,Single detached,3,0,Mortgage,1960-1969,1600,100,No,Oil,1000,English
Sub 1,10200.00,Female Head,3,1,3,7,Single detached,1,0,Rented,Before 1939,1000,60,Yes,Gas,0,Spanish
Sub 1,10200.00,Female Head,5,2,5,7,Single detached,1,3,Rented,Before 1939,800,150,Yes,Gas,0,English
Sub 1,10200.00,Married,3,0,2,6,Single detached,1,0,Mortgage,Before 1939,310,100,No,Gas,3000,English
Sub 1,10270.00,Married,2,0,7,3,Single attached,0,3,Mortgage,Before 1939,2900,200,Yes,Gas,2700,Asian Pacific
Sub 1,10300.00,Female Head,4,0,3,5,Single detached,1,2,Rented,1940-1949,1700,90,Yes,Oil,0,English
Sub 1,10300.00,Female Head,5,5,7,8,Single detached,1,0,Rented,1960-1969,600,500,Yes,Oil,0,English
Sub 1,10300.00,Male Head,3,0,2,5,Single detached,3,2,Mortgage,1940-1949,950,70,No,Gas,500,English
Sub 1,10300.00,Married,2,0,2,4,Single detached,1,1,Rented,1960-1969,580,60,No,Oil,0,English
Sub 1,10400.00,Female Head,2,4,5,5,Single detached,1,0,Mortgage,Before 1939,980,120,Yes,Gas,400,Other European
Sub 1,10400.00,Female Head,3,0,4,5,Single attached,0,1,Rented,Before 1939,200,1,Yes,Gas,0,Spanish
Sub 1,10400.00,Female Head,3,1,3,4,Single detached,2,1,Rented,1950-1959,1500,290,No,Gas,0,Spanish
Sub 1,10400.00,Married,2,1,3,7,Single attached,2,1,Mortgage,1980-1989,980,220,No,Gas,0,Other European
Sub 1,10500.00,Female Head,3,1,2,6,Single detached,0,1,Rented,1960-1969,500,110,Yes,Gas,0,English
Sub 1,10500.00,Male Head,2,0,2,7,Mobile home,2,1,Mortgage,1990-1999,310,70,No,Gas,350,English
Sub 1,10500.00,Married,2,0,2,4,Single detached,1,2,Mortgage,Before 1939,500,250,No,Oil,70,English
Sub 1,10500.00,Married,4,0,2,7,Single detached,2,0,Mortgage,2000-2004,1100,140,No,Wood,310,English
Sub 1,10500.00,Married,4,0,5,7,Single attached,3,0,Mortgage,1990-1999,640,4,Yes,Gas,2000,English
Sub 1,10500.00,Married,4,1,3,8,Single attached,0,0,Rented,1980-1989,1100,190,Yes,Gas,0,Other
Sub 1,10500.00,Married,4,4,6,8,Single attached,0,1,Rented,Before 1939,1500,170,Yes,Gas,0,Other European
Sub 1,10600.00,Female Head,2,0,2,5,Single detached,0,0,Rented,Before 1939,300,140,Yes,Electricity,0,Spanish
Sub 1,10600.00,Female Head,2,1,2,4,Single attached,1,1,Rented,1940-1949,390,1,Yes,Electricity,0,English
Sub 1,10600.00,Female Head,3,1,2,7,Single detached,1,0,Rented,1950-1959,230,40,Yes,Gas,0,English
Sub 1,10600.00,Female Head,3,3,5,5,Single detached,2,1,Rented,Before 1939,500,280,Yes,Gas,0,English
Sub 1,10600.00,Female Head,8,3,7,7,Single detached,0,0,Rented,Before 1939,500,260,Yes,Gas,0,English
Sub 1,10750.00,Married,3,0,2,7,Single detached,2,2,Mortgage,Before 1939,990,180,No,Oil,2500,English
Sub 1,10800.00,Female Head,2,0,5,5,Single attached,2,0,Mortgage,Before 1939,2700,230,Yes,Oil,2300,English
Sub 1,10800.00,Married,3,0,2,7,Single detached,1,0,Mortgage,1940-1949,650,100,No,Gas,500,English
Sub 1,10800.00,Married,4,0,3,8,Single detached,3,2,Mortgage,Before 1939,2700,160,No,Oil,800,English
Sub 1,10880.00,Female Head,1,0,3,3,Single detached,1,2,Rented,1970-1979,850,260,Yes,Oil,0,Spanish
Sub 1,10880.00,Married,4,1,3,5,Single attached,1,1,Rented,1960-1969,1600,90,No,Oil,0,Spanish
Sub 1,10900.00,Female Head,2,0,2,5,Single attached,2,2,Mortgage,Before 1939,1100,230,No,Gas,0,English
Sub 1,10900.00,Female Head,4,0,5,7,Single detached,1,2,Rented,2000-2004,1700,190,No,Oil,0,English
Sub 1,10900.00,Married,3,0,2,6,Mobile home,1,1,Rented,1980-1989,400,300,Yes,Oil,0,English
Sub 1,10900.00,Married,3,2,4,5,Single detached,1,2,Mortgage,1990-1999,2800,250,No,Oil,440,English
Sub 1,11000.00,Female Head,3,1,2,6,Single detached,1,0,Mortgage,Before 1939,560,140,Yes,Oil,500,English
Sub 1,11000.00,Female Head,3,2,3,5,Single detached,1,1,Mortgage,1940-1949,790,100,No,Gas,300,English
Sub 1,11000.00,Female Head,3,2,3,6,Single detached,2,1,Mortgage,Before 1939,600,300,No,Gas,810,English
Sub 1,11000.00,Female Head,3,2,3,10,Single detached,1,0,Rented,1960-1969,600,450,Yes,Gas,0,English
Sub 1,11000.00,Female Head,3,2,4,6,Single detached,1,1,Mortgage,Before 1939,1900,190,Yes,Gas,2800,Asian Pacific
Sub 1,11000.00,Male Head,3,0,2,5,Single attached,0,1,Mortgage,1940-1949,2400,100,No,Oil,1000,Other European
Sub 1,11000.00,Married,2,0,2,7,Single detached,2,1,Mortgage,Before 1939,440,80,Yes,Oil,1000,English
Sub 1,11000.00,Married,3,4,6,6,Single detached,2,1,Rented,Before 1939,850,250,Yes,Gas,0,Spanish
